RESERVATION_NO,Permit_No,DATE_,TIME_FROM,TIME_TO,SEX_,AGE_,assembly_POINT,GATE_INTR,Permit_KIND
478527264,942822768,9/6/2021,6:00 PM,9:00 PM,FEMALE,57,موقف كدي,باب السلام ,أداء عمرة
478527265,942822769,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب السلام ,أداء عمرة
478527266,942822770,9/6/2021,6:00 PM,9:00 PM,FEMALE,60,موقف كدي,باب السلام ,أداء عمرة
478527267,942822771,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب السلام ,أداء عمرة
478527268,942822772,9/6/2021,6:00 PM,9:00 PM,FEMALE,22,موقف كدي,باب السلام ,أداء عمرة
478527269,942822773,9/6/2021,6:00 PM,9:00 PM,MALE,19,موقف الجمرات,باب السلام ,أداء عمرة
478527270,942822774,9/6/2021,6:00 PM,9:00 PM,FEMALE,37,موقف الجمرات,باب السلام ,أداء عمرة
478527271,942822775,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف الجمرات,باب السلام ,أداء عمرة
478527272,942822776,9/6/2021,6:00 PM,9:00 PM,FEMALE,45,موقف الجمرات,باب السلام ,أداء عمرة
478527273,942822777,9/6/2021,6:00 PM,9:00 PM,MALE,75,الشبيكه,باب السلام ,أداء عمرة
478527274,942822778,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,الشبيكه,باب السلام ,أداء عمرة
478527275,942822779,9/6/2021,6:00 PM,9:00 PM,MALE,27,الشبيكه,باب السلام ,أداء عمرة
478527276,942822780,9/6/2021,6:00 PM,9:00 PM,FEMALE,28,الشبيكه,باب السلام ,أداء عمرة
478527277,942822781,9/6/2021,6:00 PM,9:00 PM,MALE,57,الشبيكه,باب السلام ,أداء عمرة
478527278,942822782,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,الشبيكه,باب السلام ,أداء عمرة
478527279,942822783,9/6/2021,6:00 PM,9:00 PM,MALE,25,الشبيكه,باب السلام ,أداء عمرة
478527280,942822784,9/6/2021,6:00 PM,9:00 PM,FEMALE,26,الشبيكه,باب السلام ,أداء عمرة
478527281,942822785,9/6/2021,6:00 PM,9:00 PM,MALE,62,الشبيكه,باب السلام ,أداء عمرة
478527282,942822786,9/6/2021,6:00 PM,9:00 PM,FEMALE,52,الشبيكه,باب السلام ,الصلاة في المسجد الحرام
478527283,942822787,9/6/2021,6:00 PM,9:00 PM,MALE,82,الشبيكه,باب السلام ,الصلاة في المسجد الحرام
478527284,942822788,9/6/2021,6:00 PM,9:00 PM,FEMALE,92,الشبيكه,باب السلام ,الصلاة في المسجد الحرام
478527285,942822789,9/6/2021,6:00 PM,9:00 PM,MALE,72,موقف كدي,باب السلام ,الصلاة في المسجد الحرام
478527286,942822790,9/6/2021,6:00 PM,9:00 PM,FEMALE,42,موقف كدي,باب السلام ,الصلاة في المسجد الحرام
478527287,942822791,9/6/2021,6:00 PM,9:00 PM,MALE,56,موقف كدي,باب السلام ,الصلاة في المسجد الحرام
478527288,942822792,9/6/2021,6:00 PM,9:00 PM,FEMALE,54,موقف كدي,باب السلام ,الصلاة في المسجد الحرام
478527289,942822793,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف كدي,باب السلام ,الصلاة في المسجد الحرام
478527290,942822794,9/6/2021,6:00 PM,9:00 PM,FEMALE,35,موقف كدي,باب السلام ,أداء عمرة
478527291,942822795,9/6/2021,6:00 PM,9:00 PM,MALE,78,موقف كدي,باب السلام ,أداء عمرة
478527292,942822796,9/6/2021,6:00 PM,9:00 PM,FEMALE,95,موقف كدي,باب السلام ,أداء عمرة
478527293,942822797,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف كدي,باب السلام ,أداء عمرة
478527294,942822798,9/6/2021,6:00 PM,9:00 PM,FEMALE,85,موقف كدي,باب السلام ,أداء عمرة
478527295,942822799,9/6/2021,6:00 PM,9:00 PM,MALE,97,موقف كدي,باب السلام ,أداء عمرة
478527296,942822800,9/6/2021,6:00 PM,9:00 PM,FEMALE,54,موقف كدي,باب السلام ,أداء عمرة
478527297,942822801,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف كدي,باب السلام ,أداء عمرة
478527298,942822802,9/6/2021,6:00 PM,9:00 PM,FEMALE,23,موقف كدي,باب السلام ,أداء عمرة
478527299,942822803,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف كدي,باب السلام ,أداء عمرة
478527300,942822804,9/6/2021,6:00 PM,9:00 PM,FEMALE,25,موقف كدي,باب السلام ,أداء عمرة
478527301,942822805,9/6/2021,6:00 PM,9:00 PM,MALE,26,موقف كدي,باب السلام ,أداء عمرة
478527302,942822806,9/6/2021,6:00 PM,9:00 PM,FEMALE,55,موقف كدي,باب السلام ,أداء عمرة
478527303,942822807,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب السلام ,أداء عمرة
478527304,942822808,9/6/2021,6:00 PM,9:00 PM,FEMALE,40,موقف كدي,باب السلام ,أداء عمرة
478527305,942822809,9/6/2021,6:00 PM,9:00 PM,MALE,46,موقف كدي,باب السلام ,أداء عمرة
478527306,942822810,9/6/2021,6:00 PM,9:00 PM,FEMALE,44,موقف كدي,باب السلام ,أداء عمرة
478527307,942822811,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب السلام ,أداء عمرة
478527308,942822812,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف كدي,باب السلام ,أداء عمرة
478527309,942822813,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب السلام ,أداء عمرة
478527310,942822814,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,موقف كدي,باب السلام ,أداء عمرة
478527311,942822815,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف كدي,باب السلام ,أداء عمرة
478527312,942822816,9/6/2021,6:00 PM,9:00 PM,FEMALE,55,موقف كدي,باب السلام ,أداء عمرة
478527313,942822817,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب السلام ,أداء عمرة
478527314,942822818,9/6/2021,6:00 PM,9:00 PM,FEMALE,19,موقف كدي,باب السلام ,أداء عمرة
478527315,942822819,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف كدي,باب السلام ,أداء عمرة
478527316,942822820,9/6/2021,6:00 PM,9:00 PM,FEMALE,77,موقف كدي,باب السلام ,أداء عمرة
478527317,942822821,9/6/2021,6:00 PM,9:00 PM,MALE,45,موقف الأمير متعب,باب السلام ,أداء عمرة
478527318,942822822,9/6/2021,6:00 PM,9:00 PM,FEMALE,75,موقف الأمير متعب,باب السلام ,أداء عمرة
478527319,942822823,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف الأمير متعب,باب السلام ,أداء عمرة
478527320,942822824,9/6/2021,6:00 PM,9:00 PM,FEMALE,27,موقف الأمير متعب,باب السلام ,أداء عمرة
478527321,942822825,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف الأمير متعب,باب السلام ,أداء عمرة
478527322,942822826,9/6/2021,6:00 PM,9:00 PM,FEMALE,40,موقف الأمير متعب,باب السلام ,أداء عمرة
478527323,942822827,9/6/2021,6:00 PM,9:00 PM,MALE,46,موقف الأمير متعب,باب السلام ,أداء عمرة
478527324,942822828,9/6/2021,6:00 PM,9:00 PM,FEMALE,44,موقف الأمير متعب,باب السلام ,أداء عمرة
478527325,942822829,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف الأمير متعب,باب السلام ,أداء عمرة
478527326,942822830,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف الأمير متعب,باب السلام ,أداء عمرة
478527327,942822831,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف الأمير متعب,باب السلام ,أداء عمرة
478527328,942822832,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,موقف الأمير متعب,باب السلام ,أداء عمرة
478527329,942822833,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف الأمير متعب,باب السلام ,أداء عمرة
478527330,942822834,9/6/2021,6:00 PM,9:00 PM,FEMALE,55,موقف الأمير متعب,باب السلام ,أداء عمرة
478527331,942822835,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف الأمير متعب,باب السلام ,أداء عمرة
478527332,942822836,9/6/2021,6:00 PM,9:00 PM,FEMALE,19,موقف الأمير متعب,باب السلام ,أداء عمرة
478527333,942822837,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف الأمير متعب,باب السلام ,أداء عمرة
478527334,942822838,9/6/2021,6:00 PM,9:00 PM,FEMALE,77,موقف الأمير متعب,باب السلام ,الصلاة في المسجد الحرام
478527335,942822839,9/6/2021,6:00 PM,9:00 PM,MALE,45,موقف الأمير متعب,باب السلام ,الصلاة في المسجد الحرام
478527336,942822840,9/6/2021,6:00 PM,9:00 PM,FEMALE,75,موقف الأمير متعب,باب السلام ,الصلاة في المسجد الحرام
478527337,942822841,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف الأمير متعب,باب السلام ,الصلاة في المسجد الحرام
478527338,942822842,9/6/2021,6:00 PM,9:00 PM,FEMALE,27,موقف الأمير متعب,باب السلام ,الصلاة في المسجد الحرام
478527339,942822843,9/6/2021,6:00 PM,9:00 PM,MALE,28,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527340,942822844,9/6/2021,6:00 PM,9:00 PM,FEMALE,57,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527341,942822845,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527342,942822846,9/6/2021,6:00 PM,9:00 PM,FEMALE,25,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527343,942822847,9/6/2021,6:00 PM,9:00 PM,MALE,26,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527344,942822848,9/6/2021,6:00 PM,9:00 PM,FEMALE,62,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527345,942822849,9/6/2021,6:00 PM,9:00 PM,MALE,52,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527346,942822850,9/6/2021,6:00 PM,9:00 PM,FEMALE,82,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527347,942822851,9/6/2021,6:00 PM,9:00 PM,MALE,92,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527348,942822852,9/6/2021,6:00 PM,9:00 PM,FEMALE,72,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527349,942822853,9/6/2021,6:00 PM,9:00 PM,MALE,42,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527350,942822854,9/6/2021,6:00 PM,9:00 PM,FEMALE,56,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527351,942822855,9/6/2021,6:00 PM,9:00 PM,MALE,54,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527352,942822856,9/6/2021,6:00 PM,9:00 PM,FEMALE,25,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527353,942822857,9/6/2021,6:00 PM,9:00 PM,MALE,35,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527354,942822858,9/6/2021,6:00 PM,9:00 PM,FEMALE,78,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527355,942822859,9/6/2021,6:00 PM,9:00 PM,MALE,95,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527356,942822860,9/6/2021,6:00 PM,9:00 PM,FEMALE,24,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527357,942822861,9/6/2021,6:00 PM,9:00 PM,MALE,85,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527358,942822862,9/6/2021,6:00 PM,9:00 PM,FEMALE,97,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527359,942822863,9/6/2021,6:00 PM,9:00 PM,MALE,54,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527360,942822864,9/6/2021,6:00 PM,9:00 PM,FEMALE,77,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527361,942822865,9/6/2021,6:00 PM,9:00 PM,MALE,23,موقف كدي,باب الملك فهد,أداء عمرة
478527362,942822866,9/6/2021,6:00 PM,9:00 PM,FEMALE,24,موقف كدي,باب الملك فهد,أداء عمرة
478527363,942822867,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف كدي,باب الملك فهد,أداء عمرة
478527364,942822868,9/6/2021,6:00 PM,9:00 PM,FEMALE,26,موقف كدي,باب الملك فهد,أداء عمرة
478527365,942822869,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك فهد,أداء عمرة
478527366,942822870,9/6/2021,6:00 PM,9:00 PM,FEMALE,22,موقف كدي,باب الملك فهد,أداء عمرة
478527367,942822871,9/6/2021,6:00 PM,9:00 PM,MALE,40,موقف كدي,باب الملك فهد,أداء عمرة
478527368,942822872,9/6/2021,6:00 PM,9:00 PM,FEMALE,46,موقف كدي,باب الملك فهد,أداء عمرة
478527369,942822873,9/6/2021,6:00 PM,9:00 PM,MALE,44,موقف كدي,باب الملك فهد,أداء عمرة
478527370,942822874,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,موقف كدي,باب الملك فهد,أداء عمرة
478527371,942822875,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك فهد,أداء عمرة
478527372,942822876,9/6/2021,6:00 PM,9:00 PM,FEMALE,57,موقف كدي,باب الملك فهد,أداء عمرة
478527373,942822877,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك فهد,أداء عمرة
478527374,942822878,9/6/2021,6:00 PM,9:00 PM,FEMALE,60,موقف كدي,باب الملك فهد,أداء عمرة
478527375,942822879,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك فهد,أداء عمرة
478527376,942822880,9/6/2021,6:00 PM,9:00 PM,FEMALE,22,موقف كدي,باب الملك فهد,أداء عمرة
478527377,942822881,9/6/2021,6:00 PM,9:00 PM,MALE,19,موقف كدي,باب الملك فهد,أداء عمرة
478527378,942822882,9/6/2021,6:00 PM,9:00 PM,FEMALE,37,موقف كدي,باب الملك فهد,أداء عمرة
478527379,942822883,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف كدي,باب الملك فهد,أداء عمرة
478527380,942822884,9/6/2021,6:00 PM,9:00 PM,FEMALE,45,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
478527381,942822885,9/6/2021,6:00 PM,9:00 PM,MALE,75,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
478527382,942822886,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
478527383,942822887,9/6/2021,6:00 PM,9:00 PM,MALE,27,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
478527384,942822888,9/6/2021,6:00 PM,9:00 PM,FEMALE,28,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478527385,942822889,9/6/2021,6:00 PM,9:00 PM,MALE,57,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478527386,942822890,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527387,942822891,9/6/2021,6:00 PM,9:00 PM,MALE,60,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527388,942822892,9/6/2021,6:00 PM,9:00 PM,FEMALE,55,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527389,942822893,9/6/2021,6:00 PM,9:00 PM,MALE,22,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527390,942822894,9/6/2021,6:00 PM,9:00 PM,FEMALE,19,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527391,942822895,9/6/2021,6:00 PM,9:00 PM,MALE,37,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527392,942822896,9/6/2021,6:00 PM,9:00 PM,FEMALE,77,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527393,942822897,9/6/2021,6:00 PM,9:00 PM,MALE,23,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
478527394,942822898,9/6/2021,6:00 PM,9:00 PM,FEMALE,24,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478527395,942822899,9/6/2021,6:00 PM,9:00 PM,MALE,25,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
478527396,942822900,9/6/2021,6:00 PM,9:00 PM,FEMALE,26,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527397,942822901,9/6/2021,6:00 PM,9:00 PM,MALE,62,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527398,942822902,9/6/2021,6:00 PM,9:00 PM,FEMALE,52,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527399,942822903,9/6/2021,6:00 PM,9:00 PM,MALE,82,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527400,942822904,9/6/2021,6:00 PM,9:00 PM,FEMALE,92,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527401,942822905,9/6/2021,6:00 PM,9:00 PM,MALE,72,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527402,942822906,9/6/2021,6:00 PM,9:00 PM,FEMALE,42,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527403,942822907,9/6/2021,6:00 PM,9:00 PM,MALE,56,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527404,942822908,9/6/2021,6:00 PM,9:00 PM,FEMALE,54,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527405,942822909,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527406,942822910,9/6/2021,6:00 PM,9:00 PM,FEMALE,35,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527407,942822911,9/6/2021,6:00 PM,9:00 PM,MALE,78,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527408,942822912,9/6/2021,6:00 PM,9:00 PM,FEMALE,95,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527409,942822913,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527410,942822914,9/6/2021,6:00 PM,9:00 PM,FEMALE,85,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527411,942822915,9/6/2021,6:00 PM,9:00 PM,MALE,97,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527412,942822916,9/6/2021,6:00 PM,9:00 PM,FEMALE,54,موقف كدي,باب الملك فهد,أداء عمرة
478527413,942822917,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك فهد,أداء عمرة
478527414,942822918,9/6/2021,6:00 PM,9:00 PM,FEMALE,25,موقف كدي,باب الملك فهد,أداء عمرة
478527415,942822919,9/6/2021,6:00 PM,9:00 PM,MALE,34,موقف كدي,باب الملك فهد,أداء عمرة
478527416,942822920,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف كدي,باب الملك فهد,أداء عمرة
478527417,942822921,9/6/2021,6:00 PM,9:00 PM,MALE,98,موقف كدي,باب الملك فهد,أداء عمرة
478527418,942822922,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف كدي,باب الملك فهد,أداء عمرة
478527419,942822923,9/6/2021,6:00 PM,9:00 PM,MALE,27,موقف كدي,باب الملك فهد,أداء عمرة
478527420,942822924,9/6/2021,6:00 PM,9:00 PM,FEMALE,28,موقف كدي,باب الملك فهد,أداء عمرة
478527421,942822925,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك فهد,أداء عمرة
478527422,942822926,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,موقف كدي,باب الملك فهد,أداء عمرة
478527423,942822927,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف كدي,باب الملك فهد,أداء عمرة
478527424,942822928,9/6/2021,6:00 PM,9:00 PM,FEMALE,55,موقف كدي,باب الملك فهد,أداء عمرة
478527425,942822929,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك فهد,أداء عمرة
478527426,942822930,9/6/2021,6:00 PM,9:00 PM,FEMALE,19,موقف كدي,باب الملك فهد,أداء عمرة
478527427,942822931,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف كدي,باب الملك فهد,أداء عمرة
478527428,942822932,9/6/2021,6:00 PM,9:00 PM,FEMALE,77,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527429,942822933,9/6/2021,6:00 PM,9:00 PM,MALE,23,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527430,942822934,9/6/2021,6:00 PM,9:00 PM,FEMALE,24,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527431,942822935,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527432,942822936,9/6/2021,6:00 PM,9:00 PM,FEMALE,26,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527433,942822937,9/6/2021,6:00 PM,9:00 PM,MALE,62,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527434,942822938,9/6/2021,6:00 PM,9:00 PM,FEMALE,52,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527435,942822939,9/6/2021,6:00 PM,9:00 PM,MALE,82,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527436,942822940,9/6/2021,6:00 PM,9:00 PM,FEMALE,92,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527437,942822941,9/6/2021,6:00 PM,9:00 PM,MALE,72,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527438,942822942,9/6/2021,6:00 PM,9:00 PM,FEMALE,42,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527439,942822943,9/6/2021,6:00 PM,9:00 PM,MALE,56,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527440,942822944,9/6/2021,6:00 PM,9:00 PM,FEMALE,22,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527441,942822945,9/6/2021,6:00 PM,9:00 PM,MALE,40,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527442,942822946,9/6/2021,6:00 PM,9:00 PM,FEMALE,46,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527443,942822947,9/6/2021,6:00 PM,9:00 PM,MALE,44,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527444,942822948,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527445,942822949,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
478527446,942822950,9/6/2021,6:00 PM,9:00 PM,FEMALE,57,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527447,942822951,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527448,942822952,9/6/2021,6:00 PM,9:00 PM,FEMALE,60,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527449,942822953,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527450,942822954,9/6/2021,6:00 PM,9:00 PM,FEMALE,22,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527451,942822955,9/6/2021,6:00 PM,9:00 PM,MALE,19,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527452,942822956,9/6/2021,6:00 PM,9:00 PM,FEMALE,37,موقف الأمير متعب,باب الملك فهد,أداء عمرة
478527453,942822957,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527454,942822958,9/6/2021,6:00 PM,9:00 PM,FEMALE,45,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527455,942822959,9/6/2021,6:00 PM,9:00 PM,MALE,75,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527456,942822960,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527457,942822961,9/6/2021,6:00 PM,9:00 PM,MALE,27,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527458,942822962,9/6/2021,6:00 PM,9:00 PM,FEMALE,28,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527459,942822963,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527460,942822964,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527461,942822965,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527462,942822966,9/6/2021,6:00 PM,9:00 PM,FEMALE,26,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527463,942822967,9/6/2021,6:00 PM,9:00 PM,MALE,62,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527464,942822968,9/6/2021,6:00 PM,9:00 PM,FEMALE,52,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527465,942822969,9/6/2021,6:00 PM,9:00 PM,MALE,82,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527466,942822970,9/6/2021,6:00 PM,9:00 PM,FEMALE,92,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527467,942822971,9/6/2021,6:00 PM,9:00 PM,MALE,72,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527468,942822972,9/6/2021,6:00 PM,9:00 PM,FEMALE,42,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527469,942822973,9/6/2021,6:00 PM,9:00 PM,MALE,56,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527470,942822974,9/6/2021,6:00 PM,9:00 PM,FEMALE,54,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527471,942822975,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
478527472,942822976,9/6/2021,6:00 PM,9:00 PM,FEMALE,35,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527473,942822977,9/6/2021,6:00 PM,9:00 PM,MALE,78,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527474,942822978,9/6/2021,6:00 PM,9:00 PM,FEMALE,75,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527475,942822979,9/6/2021,6:00 PM,9:00 PM,MALE,40,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527476,942822980,9/6/2021,6:00 PM,9:00 PM,FEMALE,46,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527477,942822981,9/6/2021,6:00 PM,9:00 PM,MALE,44,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527478,942822982,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527479,942822983,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527480,942822984,9/6/2021,6:00 PM,9:00 PM,FEMALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
478527481,942822985,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك فهد,أداء عمرة
478527482,942822986,9/6/2021,6:00 PM,9:00 PM,FEMALE,60,موقف كدي,باب الملك فهد,أداء عمرة
